student_id,grade_10_marks,interest_math,interest_bio,interest_econ,coding,drawing,sports,family_background,stream,profession
1801,85,0,0,0,0,0,0,Engineer,Commerce,Accountant
1802,59,1,0,0,1,0,0,Business,Commerce,CA
1803,54,1,1,0,1,1,0,Teacher,Arts,Historian
1804,62,1,1,0,0,0,1,Engineer,Arts,Historian
1805,87,0,0,0,0,1,0,Engineer,Arts,Historian
1806,60,1,0,1,1,1,0,Doctor,Commerce,Accountant
1807,93,1,1,0,0,1,0,Business,Science,Software Engineer
1808,91,1,1,1,0,1,0,Doctor,Science,Doctor
1809,59,1,1,1,1,0,0,Business,Commerce,CA
1810,76,0,1,1,1,1,0,Artist,Commerce,Accountant
1811,52,0,0,1,1,1,1,Teacher,Commerce,Business Analyst
1812,96,0,1,0,0,1,0,Doctor,Arts,Journalist
1813,73,0,0,1,1,1,0,Teacher,Commerce,Business Analyst
1814,51,0,1,0,1,1,0,Doctor,Arts,Historian
1815,50,1,0,1,0,0,1,Teacher,Commerce,CA
1816,98,0,0,0,1,1,0,Engineer,Arts,Designer
1817,70,0,1,0,1,1,0,Artist,Arts,Journalist
1818,83,0,0,1,0,1,1,Doctor,Commerce,Accountant
1819,81,0,1,0,0,1,1,Engineer,Arts,Historian
1820,80,1,1,1,0,1,0,Business,Commerce,Banker
1821,88,1,1,0,0,1,0,Artist,Science,Data Scientist
1822,89,0,1,0,1,1,0,Doctor,Arts,Journalist
1823,67,0,0,0,0,1,0,Engineer,Arts,Psychologist
1824,50,0,1,0,1,1,0,Teacher,Arts,Designer
1825,81,0,1,1,0,1,0,Business,Commerce,Accountant
1826,65,0,0,0,0,1,0,Artist,Arts,Designer
1827,78,1,0,1,0,0,0,Doctor,Commerce,Banker
1828,90,0,0,1,1,0,0,Artist,Commerce,Business Analyst
1829,82,1,0,1,1,1,1,Teacher,Commerce,Banker
1830,81,0,1,1,0,0,1,Business,Commerce,Banker
1831,76,0,0,1,1,0,0,Artist,Commerce,Banker
1832,71,1,0,1,1,0,0,Doctor,Commerce,Banker
1833,75,1,1,0,0,0,0,Business,Commerce,Business Analyst
1834,63,0,0,1,0,1,0,Artist,Commerce,Banker
1835,97,1,1,0,1,0,0,Engineer,Science,Doctor
1836,56,0,0,0,1,1,0,Engineer,Arts,Historian
1837,62,0,0,1,1,0,0,Engineer,Commerce,Accountant
1838,85,0,0,0,1,1,0,Doctor,Arts,Historian
1839,99,1,0,1,1,1,1,Teacher,Commerce,CA
1840,52,0,1,0,1,1,0,Artist,Arts,Designer
1841,63,0,1,0,0,0,0,Engineer,Arts,Designer
1842,61,0,1,0,0,0,1,Artist,Arts,Designer
1843,50,0,1,0,1,0,0,Business,Commerce,CA
1844,72,1,0,0,0,1,1,Teacher,Arts,Journalist
1845,79,1,1,1,0,0,0,Artist,Commerce,Business Analyst
1846,68,0,1,1,1,0,1,Engineer,Commerce,Accountant
1847,72,1,0,1,0,1,0,Artist,Commerce,Banker
1848,91,0,0,0,0,1,1,Doctor,Arts,Historian
1849,97,0,1,0,1,0,0,Engineer,Science,Software Engineer
1850,95,1,1,0,0,0,1,Business,Science,Data Scientist
1851,78,1,0,1,0,0,1,Doctor,Commerce,Accountant
1852,52,0,1,0,1,1,0,Teacher,Arts,Journalist
1853,72,0,1,0,1,0,0,Doctor,Science,Pharmacist
1854,94,0,0,0,0,1,0,Business,Commerce,Accountant
1855,95,0,0,1,0,0,1,Business,Commerce,CA
1856,99,0,1,1,1,1,0,Teacher,Commerce,Business Analyst
1857,68,1,0,1,0,0,1,Engineer,Commerce,Business Analyst
1858,73,0,0,0,1,0,1,Artist,Arts,Designer
1859,81,1,0,1,0,1,0,Business,Commerce,CA
1860,70,1,1,0,0,1,1,Doctor,Arts,Psychologist
1861,58,0,1,0,1,1,1,Teacher,Arts,Psychologist
1862,89,0,1,1,0,0,1,Engineer,Commerce,Business Analyst
1863,75,1,1,1,1,0,0,Engineer,Commerce,Business Analyst
1864,53,0,0,1,0,0,1,Business,Commerce,Business Analyst
1865,73,0,1,0,1,1,1,Teacher,Arts,Journalist
1866,95,0,0,1,0,1,1,Doctor,Commerce,Accountant
1867,50,0,1,1,1,0,1,Teacher,Commerce,Banker
1868,51,1,1,1,1,0,1,Teacher,Commerce,CA
1869,55,0,0,1,0,1,0,Engineer,Commerce,CA
1870,68,1,0,1,0,1,0,Engineer,Commerce,Banker
1871,85,1,1,1,0,1,0,Artist,Science,Pharmacist
1872,94,1,1,0,0,0,1,Business,Science,Software Engineer
1873,51,0,0,0,1,0,0,Teacher,Commerce,CA
1874,96,0,1,0,1,1,0,Business,Commerce,Accountant
1875,75,0,0,0,0,0,1,Doctor,Arts,Designer
1876,71,0,1,0,1,1,0,Business,Commerce,CA
1877,57,1,1,0,1,1,1,Teacher,Arts,Historian
1878,79,1,1,1,1,1,0,Business,Commerce,Accountant
1879,55,1,1,1,1,0,0,Artist,Commerce,Business Analyst
1880,90,0,1,1,1,0,0,Business,Commerce,Accountant
1881,64,1,1,0,1,0,0,Teacher,Science,Doctor
1882,73,1,0,0,1,1,0,Artist,Arts,Designer
1883,58,0,0,0,1,1,0,Doctor,Arts,Psychologist
1884,68,0,0,1,1,0,1,Doctor,Commerce,Banker
1885,66,1,0,1,0,0,0,Business,Commerce,Accountant
1886,59,0,1,1,0,1,0,Engineer,Commerce,Accountant
1887,61,1,0,0,1,0,0,Artist,Commerce,Accountant
1888,93,1,0,1,0,0,1,Teacher,Commerce,Banker
1889,56,0,0,1,1,0,1,Business,Commerce,Business Analyst
1890,87,0,1,1,1,0,0,Engineer,Commerce,CA
1891,85,0,1,0,1,0,1,Doctor,Arts,Journalist
1892,98,1,0,0,0,1,1,Engineer,Arts,Journalist
1893,85,0,1,0,0,0,1,Teacher,Arts,Psychologist
1894,82,1,1,0,1,0,0,Engineer,Arts,Historian
1895,73,0,0,0,1,1,1,Engineer,Arts,Historian
1896,72,0,1,1,1,1,1,Teacher,Commerce,Accountant
1897,95,0,0,0,0,1,0,Engineer,Arts,Designer
1898,67,0,1,1,0,1,0,Engineer,Commerce,CA
1899,95,0,0,1,1,0,0,Business,Commerce,Accountant
1900,69,0,0,0,1,0,0,Doctor,Science,Pharmacist
1901,98,0,0,1,0,0,0,Engineer,Commerce,Banker
1902,68,0,1,1,0,0,1,Teacher,Commerce,CA
1903,87,1,0,0,0,0,0,Engineer,Science,Software Engineer
1904,86,1,1,0,0,0,1,Teacher,Science,Software Engineer
1905,85,1,0,1,1,0,0,Business,Commerce,CA
1906,56,1,0,1,1,1,1,Artist,Commerce,Accountant
1907,58,0,1,0,1,1,0,Teacher,Arts,Historian
1908,68,1,0,1,0,1,1,Doctor,Commerce,Accountant
1909,84,0,1,0,0,1,1,Artist,Arts,Historian
1910,96,1,1,1,1,1,1,Artist,Science,Pharmacist
1911,51,1,0,0,0,1,0,Teacher,Arts,Designer
1912,97,0,1,1,0,1,0,Business,Commerce,Accountant
1913,72,0,0,0,0,0,0,Artist,Arts,Journalist
1914,66,1,1,0,1,1,0,Teacher,Arts,Psychologist
1915,61,0,0,0,1,0,1,Engineer,Arts,Designer
1916,96,1,0,1,1,0,0,Engineer,Commerce,Accountant
1917,53,1,0,0,0,0,0,Teacher,Science,Doctor
1918,73,1,1,1,0,1,0,Teacher,Commerce,Banker
1919,66,0,0,0,1,0,0,Business,Commerce,CA
1920,72,1,0,0,0,1,0,Artist,Arts,Historian
1921,63,1,0,1,1,0,0,Doctor,Commerce,Business Analyst
1922,52,0,1,1,0,0,0,Doctor,Commerce,Accountant
1923,71,1,1,1,0,0,0,Engineer,Commerce,Business Analyst
1924,65,1,0,1,1,1,0,Business,Commerce,CA
1925,82,0,1,0,0,0,1,Teacher,Arts,Journalist
1926,67,1,1,1,0,0,1,Business,Commerce,Business Analyst
1927,69,0,1,1,1,1,1,Doctor,Commerce,CA
1928,62,0,1,1,0,1,0,Business,Commerce,Banker
1929,85,0,0,1,1,0,1,Business,Commerce,Banker
1930,62,1,1,1,0,0,1,Engineer,Commerce,Business Analyst
1931,76,1,0,1,0,0,0,Engineer,Commerce,Business Analyst
1932,50,0,0,1,1,0,1,Teacher,Commerce,Accountant
1933,82,1,1,1,1,0,1,Artist,Commerce,Banker
1934,97,1,0,1,0,0,1,Doctor,Commerce,Business Analyst
1935,82,1,1,1,1,1,1,Doctor,Commerce,Accountant
1936,85,0,0,1,1,0,1,Business,Commerce,Business Analyst
1937,56,0,1,1,0,0,1,Artist,Commerce,CA
1938,50,0,0,1,1,1,0,Teacher,Commerce,Banker
1939,68,0,0,0,0,1,1,Teacher,Arts,Journalist
1940,85,1,1,0,0,0,1,Teacher,Science,Data Scientist
1941,84,0,1,0,0,1,1,Artist,Arts,Journalist
1942,86,1,0,1,0,0,1,Doctor,Commerce,Accountant
1943,79,1,1,0,1,0,0,Artist,Science,Pharmacist
1944,69,0,0,1,0,0,0,Doctor,Commerce,Accountant
1945,89,0,0,0,1,1,1,Doctor,Arts,Psychologist
1946,90,0,0,0,0,1,0,Artist,Arts,Psychologist
1947,52,1,1,0,1,1,1,Doctor,Arts,Historian
1948,56,1,0,1,0,0,0,Business,Commerce,CA
1949,93,1,1,0,1,1,0,Doctor,Science,Pharmacist
1950,53,0,1,0,0,1,0,Doctor,Arts,Designer
1951,51,1,1,1,0,0,0,Business,Commerce,Accountant
1952,67,1,0,0,1,1,1,Engineer,Arts,Journalist
1953,61,0,1,0,0,0,1,Engineer,Arts,Designer
1954,97,0,0,1,0,1,0,Doctor,Commerce,Banker
1955,59,0,0,0,1,0,0,Artist,Science,Data Scientist
1956,91,1,1,0,0,0,1,Engineer,Science,Software Engineer
1957,77,0,0,1,1,1,0,Doctor,Commerce,Business Analyst
1958,89,1,1,1,0,1,0,Business,Science,Doctor
1959,63,1,0,1,0,1,0,Doctor,Commerce,Banker
1960,80,0,1,0,0,1,1,Doctor,Arts,Journalist
1961,62,1,0,1,1,1,0,Teacher,Commerce,Business Analyst
1962,86,0,1,1,1,1,0,Doctor,Commerce,Business Analyst
1963,68,1,0,1,0,0,0,Engineer,Commerce,Business Analyst
1964,55,0,0,0,0,1,0,Business,Commerce,Accountant
1965,51,0,0,1,1,1,0,Engineer,Commerce,Business Analyst
1966,71,1,1,0,0,1,0,Artist,Arts,Designer
1967,67,0,1,0,0,0,0,Business,Commerce,Business Analyst
1968,96,0,0,1,1,1,0,Business,Commerce,CA
1969,68,0,1,1,1,1,1,Doctor,Commerce,Banker
1970,52,1,0,1,1,0,0,Business,Commerce,Business Analyst
1971,64,1,1,0,1,0,1,Teacher,Arts,Historian
1972,81,1,0,1,0,0,0,Engineer,Commerce,Accountant
1973,92,0,0,0,0,0,1,Doctor,Arts,Psychologist
1974,86,1,0,1,1,1,1,Doctor,Commerce,Business Analyst
1975,89,1,0,0,0,0,0,Teacher,Commerce,Banker
1976,74,1,0,1,1,1,1,Business,Commerce,CA
1977,65,1,0,1,1,0,0,Doctor,Commerce,Accountant
1978,50,0,0,0,0,1,0,Teacher,Arts,Psychologist
1979,56,0,1,0,0,0,0,Teacher,Commerce,Business Analyst
1980,90,0,0,1,0,1,1,Business,Commerce,Business Analyst
1981,51,1,1,1,0,0,0,Engineer,Commerce,Banker
1982,89,0,1,1,0,1,1,Doctor,Commerce,CA
1983,86,1,0,1,1,0,0,Doctor,Commerce,Accountant
1984,62,1,1,0,0,0,1,Artist,Arts,Designer
1985,60,0,0,1,0,0,0,Doctor,Commerce,CA
1986,97,1,0,1,0,0,0,Teacher,Commerce,Banker
1987,50,1,0,0,1,0,1,Artist,Arts,Historian
1988,90,0,0,0,1,0,1,Doctor,Arts,Journalist
1989,97,0,1,1,1,0,0,Business,Commerce,CA
1990,85,1,0,1,1,1,0,Artist,Commerce,CA
1991,53,1,0,1,0,0,0,Business,Commerce,CA
1992,61,1,1,1,1,1,1,Teacher,Commerce,Accountant
1993,97,0,1,1,0,1,0,Doctor,Commerce,Business Analyst
1994,91,0,0,1,0,1,1,Doctor,Commerce,CA
1995,83,1,1,0,0,0,1,Doctor,Arts,Historian
1996,74,1,0,1,1,1,1,Doctor,Commerce,Banker
1997,53,0,1,0,1,1,1,Artist,Arts,Historian
1998,57,0,1,0,0,0,1,Teacher,Arts,Psychologist
1999,67,0,1,1,1,0,0,Business,Commerce,Banker
2000,99,0,1,1,0,0,1,Teacher,Commerce,Accountant
2001,63,1,0,0,1,1,0,Doctor,Arts,Designer
2002,53,0,0,1,1,0,1,Business,Commerce,CA
2003,60,0,0,1,1,1,0,Teacher,Commerce,Banker
2004,70,0,0,1,1,1,0,Doctor,Commerce,Accountant
2005,82,1,0,1,0,0,0,Artist,Commerce,Banker
2006,80,1,1,1,0,1,1,Artist,Commerce,CA
2007,56,1,1,1,1,1,0,Artist,Commerce,CA
2008,83,1,1,1,1,1,0,Artist,Commerce,Banker
2009,96,0,1,1,0,1,1,Artist,Commerce,Banker
2010,78,0,1,0,0,0,1,Business,Commerce,CA
2011,51,0,1,1,0,0,0,Engineer,Commerce,Business Analyst
2012,89,0,0,0,1,1,1,Artist,Arts,Psychologist
2013,64,0,1,0,0,1,1,Business,Commerce,Accountant
2014,62,0,0,1,1,0,1,Business,Commerce,Accountant
2015,63,0,1,0,1,0,1,Business,Commerce,Accountant
2016,97,1,1,1,1,0,0,Business,Science,Doctor
2017,56,1,0,1,1,0,0,Engineer,Commerce,Accountant
2018,81,1,0,0,1,1,0,Engineer,Arts,Journalist
2019,93,1,0,0,1,1,0,Engineer,Arts,Psychologist
2020,69,0,1,0,1,1,1,Business,Commerce,Business Analyst
2021,58,0,0,1,1,0,0,Business,Commerce,Banker
2022,55,1,1,1,0,0,1,Business,Commerce,Banker
2023,85,1,0,0,1,1,1,Doctor,Arts,Psychologist
2024,77,1,1,0,0,0,1,Teacher,Arts,Journalist
2025,99,1,0,1,0,1,1,Engineer,Commerce,Banker
2026,85,0,0,0,1,0,1,Business,Commerce,Banker
2027,91,0,0,1,1,1,1,Artist,Commerce,CA
2028,56,0,0,1,1,1,0,Teacher,Commerce,Accountant
2029,51,0,0,1,0,1,0,Artist,Commerce,Business Analyst
2030,61,0,0,0,0,1,1,Artist,Arts,Psychologist
2031,85,0,0,1,1,1,1,Doctor,Commerce,Business Analyst
2032,61,1,0,1,0,1,1,Artist,Commerce,Business Analyst
2033,54,0,0,0,1,1,0,Teacher,Arts,Historian
2034,60,1,1,0,1,1,0,Artist,Arts,Journalist
2035,94,0,1,0,1,1,1,Engineer,Arts,Journalist
2036,95,0,1,0,1,0,1,Doctor,Arts,Historian
2037,73,0,0,0,0,1,1,Artist,Arts,Psychologist
2038,83,1,0,0,1,0,1,Artist,Arts,Historian
2039,95,0,1,0,1,0,1,Teacher,Arts,Designer
2040,99,0,1,1,0,0,0,Business,Commerce,Business Analyst
2041,51,0,0,0,1,0,1,Teacher,Arts,Psychologist
2042,81,0,1,1,1,1,1,Business,Commerce,Accountant
2043,98,0,0,1,0,1,1,Artist,Commerce,Banker
2044,53,1,0,1,0,0,1,Business,Commerce,Business Analyst
2045,68,0,1,1,1,0,0,Artist,Commerce,CA
2046,79,1,0,1,1,0,0,Artist,Commerce,Banker
2047,53,1,1,1,0,1,1,Business,Commerce,Accountant
2048,86,0,0,0,0,0,1,Teacher,Arts,Designer
2049,76,1,1,0,0,0,0,Doctor,Science,Data Scientist
2050,62,1,1,0,0,1,1,Teacher,Arts,Historian
2051,88,0,1,0,1,0,0,Artist,Science,Pharmacist
2052,77,1,0,1,0,1,1,Engineer,Commerce,CA
2053,66,0,1,1,0,1,0,Doctor,Commerce,CA
2054,86,0,0,1,1,0,1,Engineer,Commerce,Banker
2055,82,1,1,0,1,0,1,Teacher,Arts,Historian
2056,92,0,0,0,0,0,1,Business,Commerce,Accountant
2057,72,1,0,0,1,0,0,Doctor,Science,Doctor
2058,58,0,1,0,1,0,0,Engineer,Arts,Historian
2059,54,1,0,0,0,1,1,Engineer,Arts,Psychologist
2060,67,1,0,0,1,0,0,Doctor,Science,Pharmacist
2061,81,0,1,1,1,1,1,Business,Commerce,Business Analyst
2062,63,0,0,0,1,1,1,Doctor,Arts,Journalist
2063,62,0,1,1,1,1,1,Teacher,Commerce,Accountant
2064,77,1,1,0,1,1,1,Artist,Arts,Designer
2065,98,1,1,1,1,1,1,Business,Science,Software Engineer
2066,75,1,1,0,0,0,0,Doctor,Commerce,CA
2067,83,1,0,0,0,0,1,Artist,Arts,Psychologist
2068,62,1,1,1,0,0,1,Engineer,Commerce,Business Analyst
2069,52,0,1,1,0,1,0,Teacher,Commerce,CA
2070,66,1,1,0,1,0,1,Artist,Arts,Designer
2071,82,1,0,0,1,0,0,Artist,Science,Doctor
2072,96,1,0,0,0,1,1,Doctor,Arts,Journalist
2073,70,0,1,1,0,1,0,Artist,Commerce,CA
2074,66,0,1,0,0,1,0,Doctor,Arts,Journalist
2075,66,0,1,1,0,1,0,Teacher,Commerce,Business Analyst
2076,78,1,1,0,1,1,1,Teacher,Arts,Historian
2077,98,0,1,0,0,1,0,Business,Commerce,Business Analyst
2078,57,0,0,1,0,1,0,Engineer,Commerce,Business Analyst
2079,88,0,1,0,0,1,1,Artist,Arts,Designer
2080,59,1,1,1,0,1,0,Artist,Commerce,Business Analyst
2081,74,0,1,1,0,0,1,Teacher,Commerce,Banker
2082,75,0,1,1,0,1,1,Teacher,Commerce,CA
2083,84,1,0,1,0,1,0,Artist,Commerce,CA
2084,93,0,1,0,1,1,1,Teacher,Arts,Designer
2085,59,1,1,0,0,1,1,Engineer,Arts,Journalist
2086,61,1,1,0,1,1,0,Artist,Arts,Journalist
2087,92,0,1,1,1,1,1,Business,Commerce,CA
2088,82,1,1,1,0,1,1,Teacher,Commerce,Business Analyst
2089,69,1,0,0,0,1,0,Artist,Arts,Psychologist
2090,72,1,1,0,0,0,0,Doctor,Arts,Historian
2091,69,0,0,0,1,1,1,Artist,Arts,Historian
2092,96,1,0,0,1,0,1,Doctor,Arts,Designer
2093,53,0,0,1,1,1,1,Artist,Commerce,Accountant
2094,79,1,1,0,1,0,0,Doctor,Science,Data Scientist
2095,63,1,1,1,0,0,1,Teacher,Commerce,Banker
2096,67,1,1,0,0,0,1,Engineer,Arts,Psychologist
2097,77,1,0,0,0,1,0,Artist,Arts,Historian
2098,97,0,1,1,1,1,0,Teacher,Commerce,Accountant
2099,66,0,1,0,1,0,0,Business,Commerce,Accountant
2100,93,1,1,0,1,0,0,Engineer,Science,Data Scientist
2101,70,1,1,0,0,0,0,Artist,Commerce,Business Analyst
2102,87,1,1,1,1,1,1,Business,Science,Doctor
2103,64,0,1,1,0,0,0,Teacher,Commerce,Accountant
2104,55,0,0,0,0,0,1,Artist,Arts,Designer
2105,70,1,0,0,0,0,0,Engineer,Arts,Historian
2106,57,1,1,1,1,1,1,Artist,Commerce,Banker
2107,62,1,0,0,1,0,0,Artist,Science,Pharmacist
2108,72,1,0,1,0,1,0,Engineer,Commerce,Accountant
2109,53,0,0,1,0,1,0,Business,Commerce,Accountant
2110,86,1,0,1,0,0,0,Doctor,Commerce,Banker
2111,52,1,1,0,0,1,0,Artist,Arts,Historian
2112,87,0,0,1,0,1,1,Artist,Commerce,Accountant
2113,59,1,1,1,0,1,1,Engineer,Commerce,Business Analyst
2114,94,1,0,1,1,1,0,Artist,Commerce,Business Analyst
2115,72,1,1,0,0,0,1,Artist,Arts,Journalist
2116,50,0,0,0,0,0,1,Doctor,Arts,Psychologist
2117,55,1,0,1,1,0,1,Engineer,Commerce,Accountant
2118,76,0,0,0,0,0,0,Doctor,Commerce,Accountant
2119,95,0,1,0,0,0,1,Teacher,Arts,Historian
2120,67,1,1,1,1,0,0,Doctor,Commerce,Accountant
2121,91,1,1,1,1,0,0,Engineer,Science,Data Scientist
2122,58,0,0,0,0,0,1,Doctor,Arts,Historian
2123,59,0,0,0,1,1,0,Business,Commerce,Business Analyst
2124,73,0,0,0,0,0,1,Doctor,Arts,Designer
2125,60,0,0,1,0,0,1,Teacher,Commerce,Business Analyst
2126,84,0,0,0,1,0,0,Artist,Arts,Designer
2127,69,0,0,1,0,1,0,Teacher,Commerce,Accountant
2128,70,0,1,0,1,1,1,Artist,Arts,Journalist
2129,53,0,1,0,0,1,1,Artist,Arts,Designer
2130,50,1,0,1,0,0,1,Teacher,Commerce,Accountant
2131,54,0,1,1,1,1,1,Engineer,Commerce,CA
2132,94,0,1,0,0,0,0,Doctor,Science,Data Scientist
2133,56,1,1,0,0,1,1,Doctor,Arts,Psychologist
2134,65,1,0,1,1,0,1,Engineer,Commerce,Accountant
2135,83,1,1,1,0,0,0,Artist,Commerce,Accountant
2136,74,1,1,1,1,1,1,Engineer,Commerce,Banker
2137,69,1,1,1,1,1,1,Doctor,Commerce,Accountant
2138,52,1,0,1,1,1,0,Doctor,Commerce,Accountant
2139,84,1,1,1,1,0,0,Doctor,Commerce,Business Analyst
2140,73,0,0,1,1,1,0,Engineer,Commerce,CA
2141,56,1,1,0,0,0,0,Teacher,Science,Data Scientist
2142,84,1,0,0,1,0,0,Business,Commerce,Business Analyst
2143,51,1,1,0,1,0,1,Teacher,Arts,Psychologist
2144,60,1,1,1,0,0,1,Teacher,Commerce,CA
2145,95,1,1,0,1,1,0,Artist,Science,Software Engineer
2146,54,1,1,0,0,1,0,Doctor,Arts,Psychologist
2147,62,1,1,0,1,1,1,Engineer,Arts,Journalist
2148,80,0,1,1,1,0,0,Business,Commerce,Business Analyst
2149,88,0,1,1,0,0,1,Engineer,Commerce,CA
2150,95,1,1,1,0,1,0,Business,Science,Software Engineer
2151,62,1,0,0,1,0,1,Artist,Arts,Psychologist
2152,63,0,1,1,0,1,0,Artist,Commerce,Business Analyst
2153,66,1,0,1,0,1,1,Engineer,Commerce,Banker
2154,66,0,1,1,0,1,1,Teacher,Commerce,Banker
2155,80,0,1,0,0,1,0,Engineer,Arts,Designer
2156,75,0,1,0,0,1,0,Doctor,Arts,Historian
2157,66,0,0,0,0,1,0,Business,Commerce,CA
2158,80,1,1,1,0,1,1,Engineer,Commerce,Business Analyst
2159,94,1,0,0,0,0,0,Business,Commerce,Accountant
2160,53,0,1,0,1,0,0,Teacher,Commerce,CA
2161,80,1,1,1,0,0,1,Doctor,Commerce,Banker
2162,56,1,0,1,1,0,1,Doctor,Commerce,Banker
2163,54,0,0,1,1,1,0,Artist,Commerce,Accountant
2164,94,1,0,0,1,1,0,Business,Commerce,Accountant
2165,66,1,1,0,0,0,1,Teacher,Arts,Historian
2166,88,0,0,0,0,0,1,Artist,Arts,Psychologist
2167,79,0,1,0,0,0,0,Teacher,Arts,Designer
2168,52,1,1,1,0,1,0,Doctor,Commerce,Accountant
2169,57,1,1,1,1,0,0,Teacher,Commerce,Accountant
2170,80,0,0,1,0,0,0,Business,Commerce,Business Analyst
2171,70,0,0,0,0,1,0,Artist,Arts,Psychologist
2172,60,1,1,0,0,0,1,Teacher,Arts,Designer
2173,63,1,1,1,1,0,0,Engineer,Commerce,Business Analyst
2174,85,1,1,1,0,1,1,Business,Science,Pharmacist
2175,58,0,0,0,1,1,1,Business,Commerce,Business Analyst
2176,69,1,1,1,1,0,1,Doctor,Commerce,CA
2177,68,0,0,0,1,0,0,Doctor,Arts,Designer
2178,69,0,1,1,1,1,0,Doctor,Commerce,CA
2179,91,0,0,1,0,1,0,Business,Commerce,Business Analyst
2180,94,0,1,1,0,0,0,Business,Commerce,Banker
2181,64,1,0,0,0,1,0,Engineer,Arts,Historian
2182,75,1,0,0,0,1,1,Business,Commerce,Accountant
2183,84,1,0,0,0,0,0,Doctor,Arts,Journalist
2184,95,1,1,0,0,0,1,Business,Science,Doctor
2185,58,1,0,1,0,0,1,Doctor,Commerce,Accountant
2186,69,1,0,1,1,0,0,Doctor,Commerce,Business Analyst
2187,93,0,1,1,1,0,1,Teacher,Commerce,CA
2188,79,0,1,1,1,0,1,Teacher,Commerce,Banker
2189,64,0,1,1,0,1,1,Doctor,Commerce,CA
2190,66,1,1,0,1,0,0,Engineer,Science,Pharmacist
2191,59,0,1,1,0,0,0,Engineer,Commerce,Business Analyst
2192,92,0,0,1,1,0,1,Engineer,Commerce,Business Analyst
2193,50,0,1,1,0,0,0,Doctor,Commerce,Business Analyst
2194,50,0,1,1,1,0,0,Engineer,Commerce,Business Analyst
2195,59,0,0,1,1,0,1,Teacher,Commerce,Business Analyst
2196,95,0,0,0,0,0,0,Doctor,Arts,Designer
2197,65,1,1,0,0,0,0,Artist,Arts,Historian
2198,90,1,0,1,0,1,1,Business,Commerce,Business Analyst
2199,97,1,1,1,0,0,1,Doctor,Science,Doctor
2200,84,0,1,0,1,0,1,Artist,Arts,Psychologist
2201,98,1,0,0,0,1,1,Teacher,Arts,Psychologist
2202,60,0,1,0,0,1,1,Business,Commerce,Banker
2203,98,1,0,0,1,0,1,Teacher,Arts,Historian
2204,77,0,1,0,1,0,1,Doctor,Arts,Journalist
2205,83,0,0,0,0,0,0,Artist,Science,Data Scientist
2206,55,1,1,1,0,0,1,Artist,Commerce,CA
2207,74,1,0,0,1,0,1,Doctor,Arts,Historian
2208,75,1,0,0,1,0,1,Artist,Arts,Historian
2209,63,0,1,0,0,0,1,Teacher,Arts,Historian
2210,91,0,0,1,0,0,1,Doctor,Commerce,CA
2211,87,1,0,1,1,1,1,Engineer,Commerce,CA
2212,79,1,1,0,1,0,0,Artist,Science,Data Scientist
2213,59,0,1,0,1,0,1,Teacher,Arts,Psychologist
2214,85,0,0,1,0,1,0,Teacher,Commerce,Business Analyst
2215,63,0,1,0,1,0,1,Business,Commerce,CA
2216,90,1,0,0,1,1,1,Artist,Arts,Journalist
2217,79,0,0,0,1,0,0,Artist,Commerce,CA
2218,59,0,0,1,0,1,1,Teacher,Commerce,CA
2219,60,0,0,1,1,0,0,Engineer,Commerce,Banker
2220,65,0,0,1,0,0,0,Doctor,Commerce,CA
2221,61,1,1,1,0,0,0,Doctor,Commerce,Business Analyst
2222,66,1,0,0,1,1,1,Doctor,Arts,Designer
2223,96,1,0,0,1,1,1,Engineer,Arts,Journalist
2224,90,0,0,1,0,0,0,Artist,Commerce,CA
2225,82,1,0,1,1,0,0,Artist,Commerce,CA
2226,82,1,0,0,1,0,1,Business,Commerce,CA
2227,87,0,1,0,0,0,1,Artist,Arts,Journalist
2228,70,0,1,1,1,1,0,Teacher,Commerce,Accountant
2229,52,0,0,1,1,0,1,Artist,Commerce,Accountant
2230,99,1,1,1,0,0,1,Engineer,Science,Pharmacist
2231,79,0,0,1,1,1,0,Teacher,Commerce,Business Analyst
2232,61,1,1,1,1,1,1,Doctor,Commerce,CA
2233,63,0,0,0,1,0,0,Business,Commerce,Banker
2234,58,0,0,1,0,1,1,Teacher,Commerce,CA
2235,77,0,1,1,0,1,1,Business,Commerce,Accountant
2236,95,1,1,1,1,1,0,Artist,Science,Pharmacist
2237,97,0,0,1,1,0,0,Doctor,Commerce,Business Analyst
2238,52,1,1,1,0,1,1,Artist,Commerce,Accountant
2239,59,1,0,1,1,0,1,Business,Commerce,Accountant
2240,88,0,1,0,1,0,0,Doctor,Commerce,CA
2241,91,0,1,1,1,1,0,Doctor,Commerce,Banker
2242,89,0,1,0,0,0,0,Doctor,Arts,Psychologist
2243,65,1,0,0,1,0,0,Engineer,Science,Software Engineer
2244,65,0,0,1,0,1,1,Artist,Commerce,CA
2245,87,1,0,1,1,0,1,Teacher,Commerce,Accountant
2246,55,1,1,0,0,0,1,Teacher,Arts,Psychologist
2247,99,1,0,1,0,0,0,Artist,Commerce,Business Analyst
2248,51,1,1,0,0,1,1,Artist,Arts,Journalist
2249,99,0,1,0,0,0,0,Business,Commerce,CA
2250,58,0,0,1,1,1,0,Teacher,Commerce,Banker
2251,94,1,0,0,0,0,0,Artist,Arts,Designer
2252,94,0,0,0,0,0,1,Engineer,Arts,Journalist
